epoch,train_acc,val_acc,time,time (s)
1.0,0.11820133030414581,0.11159830540418625,,91.8469250202179
2.0,0.11817014217376709,0.11157012730836868,,297.0428864955902
3.0,0.11816830933094025,0.11156927049160004,,510.622487783432
4.0,0.118169404566288,0.11156757175922394,,723.045649766922
5.0,0.11817271262407303,0.11156842857599258,,936.6709010601044
