epoch,train_acc,val_acc,time,time (s)
42.0,0.6594638824462891,0.6148373484611511,,3064.5485253334045
43.0,0.6128064393997192,0.5663737058639526,,3138.998553752899
44.0,0.6646600365638733,0.6144697666168213,,3213.6242768764496
45.0,0.6715710759162903,0.6147993803024292,,3288.032609939575
46.0,0.6692343354225159,0.6189735531806946,,3362.517467737198
47.0,0.6722093224525452,0.6247766017913818,,3436.8542668819427
48.0,0.6684379577636719,0.617005467414856,,3511.368066072464
49.0,0.6736788153648376,0.6163771748542786,,3585.800205230713
50.0,0.6685649156570435,0.6203711628913879,,3660.1703181266785
51.0,0.678648054599762,0.6254945993423462,,3734.668944835663
52.0,0.669245183467865,0.6054145693778992,,3809.104516506195
53.0,0.6752407550811768,0.618523895740509,,3883.628525495529
54.0,0.6623345017433167,0.6116864681243896,,3958.233627796173
55.0,0.6503008604049683,0.6017187237739563,,4032.7365005016327
56.0,0.6657505035400391,0.619217574596405,,4107.293240785599
57.0,0.6758126020431519,0.620704710483551,,4181.788214445114
58.0,0.6750445365905762,0.6191924810409546,,4256.310852766037
59.0,0.6731306314468384,0.6221486330032349,,4330.947712898254
60.0,0.674875020980835,0.6224372982978821,,4405.435916185379
61.0,0.6753665208816528,0.6214047074317932,,4479.923891544342
62.0,0.6532377600669861,0.6024304628372192,,4554.481624126434
63.0,0.6711975336074829,0.6123710870742798,,4628.915588855743
64.0,0.6744266152381897,0.6196930408477783,,4703.384762763977
65.0,0.672702431678772,0.6216039657592773,,4777.742796897888
66.0,0.6755890846252441,0.6182664036750793,,4852.166988134384
67.0,0.6756242513656616,0.6185489892959595,,4926.74521946907
68.0,0.6653692126274109,0.6128345131874084,,5001.249404191971
69.0,0.6763361096382141,0.6162760853767395,,5075.978386640549
70.0,0.6623309850692749,0.6057872772216797,,5150.448823451996
71.0,0.6610673666000366,0.6031802296638489,,5224.751080036163
72.0,0.6789036393165588,0.6259883642196655,,5299.343613147736
73.0,0.6775009632110596,0.619295597076416,,5373.797233819962
74.0,0.6494758129119873,0.5760453343391418,,5448.232338428497
75.0,0.6729952096939087,0.6164703369140625,,5522.688801288605
76.0,0.6712315678596497,0.6043195128440857,,5597.116935968399
77.0,0.6788703203201294,0.6136459112167358,,5671.551269054413
78.0,0.6753610372543335,0.6216598153114319,,5746.140488147736
79.0,0.6758416891098022,0.625045120716095,,5820.719298839569
80.0,0.6587883830070496,0.6054065227508545,,5895.2280814647675
81.0,0.673069953918457,0.6184879541397095,,5969.733417272568
82.0,0.6727384328842163,0.6203243732452393,,6044.333487987518
83.0,0.6747851967811584,0.6193910837173462,,6118.670058012009
84.0,0.666415274143219,0.6095267534255981,,6193.310070514679
85.0,0.676952600479126,0.6249604225158691,,6267.712217569351
86.0,0.6750126481056213,0.6238288283348083,,6342.197508573532
87.0,0.6765885353088379,0.6247870326042175,,6416.812304019928
88.0,0.6719772815704346,0.6163063645362854,,6491.199358224869
89.0,0.6603692770004272,0.6124930381774902,,6565.786176204681
90.0,0.6563003063201904,0.6118371486663818,,6640.298877239227
91.0,0.6767148971557617,0.6237179636955261,,6714.820501804352
92.0,0.6718375086784363,0.6142996549606323,,6789.363330841064
93.0,0.6651386022567749,0.6190614700317383,,6863.897021532059
94.0,0.6710308790206909,0.614259660243988,,6938.46506690979
95.0,0.6715334057807922,0.6160899996757507,,7012.853775024414
96.0,0.6722589731216431,0.6211270093917847,,7087.338904619217
97.0,0.6738178730010986,0.6176736950874329,,7161.559347867966
98.0,0.6740671396255493,0.6214886903762817,,7236.1798095703125
99.0,0.6664164662361145,0.606438934803009,,7310.486354351044
100.0,0.6460918188095093,0.5878037214279175,,7385.048010349274
101.0,0.6634634137153625,0.6111692190170288,,7459.544741153717
102.0,0.6645113825798035,0.6161577701568604,,7534.115379571915
103.0,0.6710122227668762,0.6139436960220337,,7608.6326677799225
104.0,0.6735415458679199,0.6157702803611755,,7683.2740824222565
105.0,0.6741369962692261,0.6101621389389038,,7757.678432226181
106.0,0.6424944400787354,0.5848671197891235,,7832.313654184341
107.0,0.6637490391731262,0.605528712272644,,7906.873846292496
108.0,0.6737183332443237,0.6178604960441589,,7981.2206127643585
109.0,0.6682906746864319,0.6180256009101868,,8055.841328859329
110.0,0.669823944568634,0.6142348051071167,,8130.461941719055
111.0,0.636114239692688,0.5688645839691162,,8204.976709365845
112.0,0.6722820997238159,0.6132963299751282,,8279.537079572678
113.0,0.6725924611091614,0.6188658475875854,,8353.925733089447
114.0,0.6687947511672974,0.6221919059753418,,8428.385001897812
115.0,0.6502482891082764,0.6064651608467102,,8502.917124986649
116.0,0.6607440710067749,0.6127867102622986,,8577.43295454979
117.0,0.6630109548568726,0.6150572896003723,,8651.940564870834
118.0,0.6720731258392334,0.6183273196220398,,8726.609610557556
119.0,0.6694241166114807,0.6101678013801575,,8800.983397006989
120.0,0.6626613736152649,0.6023111939430237,,8875.493985176086
121.0,0.6587061285972595,0.6126334071159363,,8949.867376804352
122.0,0.653010368347168,0.600886881351471,,9024.392725229263
123.0,0.6696115136146545,0.615903913974762,,9098.79127407074
124.0,0.6718811988830566,0.6178154945373535,,9173.07974743843
125.0,0.6717483401298523,0.6235929727554321,,9247.49442076683
126.0,0.6642321348190308,0.6134276390075684,,9321.913036823273
127.0,0.6716368198394775,0.6206446886062622,,9396.374226808548
128.0,0.6675527691841125,0.6170094013214111,,9470.863576173782
129.0,0.6691069006919861,0.6187455058097839,,9545.454492330551
130.0,0.6671172976493835,0.6136866211891174,,9619.899115800858
131.0,0.6610204577445984,0.6043965816497803,,9694.42695569992
132.0,0.6650839447975159,0.6123474836349487,,9769.111586332321
133.0,0.6357854008674622,0.590855598449707,,9843.578884363174
134.0,0.6736041903495789,0.6225966811180115,,9918.07539176941
135.0,0.6700772643089294,0.6183363795280457,,9992.651010036469
136.0,0.6715526580810547,0.6134299635887146,,10067.30360364914
137.0,0.663615882396698,0.6179317831993103,,10142.006258964539
138.0,0.6650943160057068,0.6158348321914673,,10216.642502069473
139.0,0.6445294618606567,0.5975785851478577,,10291.08284831047
140.0,0.6654976010322571,0.6148048043251038,,10365.577676534653
141.0,0.6353312730789185,0.5881086587905884,,10440.091258525848
142.0,0.6576014161109924,0.6144158840179443,,10514.739896297455
143.0,0.6497896909713745,0.6014450788497925,,10589.188009738922
144.0,0.6597601771354675,0.6119864583015442,,10663.780329227448
145.0,0.6514801979064941,0.6016488075256348,,10738.200989246368
146.0,0.665014386177063,0.6042181849479675,,10812.688513278961
147.0,0.6666812896728516,0.6172402501106262,,10887.374862194061
148.0,0.672100305557251,0.6223095059394836,,10961.889410972595
149.0,0.6698771715164185,0.6182434558868408,,11036.429367542267
150.0,0.6733378767967224,0.6243007779121399,,11110.869085550308
151.0,0.6671531200408936,0.6006460785865784,,11185.530633926392
152.0,0.6544430255889893,0.5984196066856384,,11260.010841608047
153.0,0.6563332676887512,0.6142216920852661,,11334.542165756226
154.0,0.6698698997497559,0.6222018599510193,,11409.094118833542
155.0,0.6721664071083069,0.6209254264831543,,11483.647416591644
156.0,0.6635434627532959,0.6126390099525452,,11558.082067728043
157.0,0.6661240458488464,0.6159467697143555,,11632.547041893005
158.0,0.6703407168388367,0.6185224056243896,,11706.919395446777
159.0,0.6561896800994873,0.5863426327705383,,11781.417751073837
160.0,0.6582474112510681,0.6094557046890259,,11855.937972068787
161.0,0.6613699793815613,0.6121572852134705,,11930.39184331894
162.0,0.6481825709342957,0.5992081761360168,,12004.807753562927
163.0,0.6722512245178223,0.6224804520606995,,12079.19797873497
164.0,0.660163402557373,0.6139792203903198,,12153.975319385529
165.0,0.6600974798202515,0.6058106422424316,,12228.370277404785
166.0,0.6562817692756653,0.6118285655975342,,12302.97626543045
167.0,0.6684996485710144,0.6198381185531616,,12377.303096294403
168.0,0.6552660465240479,0.606050431728363,,12451.706184148788
169.0,0.6626244783401489,0.6170810461044312,,12525.964899539948
170.0,0.6694307923316956,0.6202935576438904,,12600.48235797882
171.0,0.6626335382461548,0.6057467460632324,,12674.90927028656
172.0,0.6635065674781799,0.6121835112571716,,12749.342997312546
173.0,0.6445395350456238,0.5962312817573547,,12823.773358106613
174.0,0.6682948470115662,0.6167061924934387,,12898.24451637268
175.0,0.6698366403579712,0.6231572031974792,,12972.780665636063
176.0,0.6543843150138855,0.603046178817749,,13047.224885225296
177.0,0.6690300703048706,0.621020495891571,,13121.562458515167
178.0,0.6387082934379578,0.5782429575920105,,13196.136403799057
179.0,0.6567949056625366,0.5956820249557495,,13270.54396891594
180.0,0.6698620915412903,0.6203665733337402,,13344.939948797226
181.0,0.6573889255523682,0.6082643270492554,,13419.396187067032
182.0,0.5951948761940002,0.505839467048645,,13493.859557151794
183.0,0.6524736285209656,0.605192244052887,,13568.393540620804
184.0,0.6660038232803345,0.6090283393859863,,13642.849172830582
185.0,0.6620942950248718,0.620780885219574,,13717.323966503143
186.0,0.6666452884674072,0.6074965000152588,,13791.881042480469
187.0,0.6685109734535217,0.6174880266189575,,13866.321688175201
188.0,0.6658169627189636,0.6180857419967651,,13940.892934799194
189.0,0.6162909269332886,0.558657169342041,,14015.110274791718
190.0,0.6601555347442627,0.6143114566802979,,14089.584756612778
191.0,0.6650698184967041,0.616729736328125,,14164.092017889023
192.0,0.6557697653770447,0.5956643223762512,,14238.444697141647
193.0,0.6090390682220459,0.5726875066757202,,14312.918590784073
194.0,0.6114497780799866,0.5661959052085876,,14387.451039791107
195.0,0.6629776954650879,0.6217349171638489,,14461.934056282043
196.0,0.6695742011070251,0.622909426689148,,14536.416560173035
197.0,0.6704341173171997,0.6213020086288452,,14611.014922380447
198.0,0.6629166007041931,0.6209327578544617,,14685.540037155151
199.0,0.6658691167831421,0.622646152973175,,14760.025785923004
200.0,0.6676701903343201,0.6147565245628357,,14834.490937709808
201.0,0.6581217050552368,0.6154844164848328,,14909.007354021072
202.0,0.652894139289856,0.5871713161468506,,14983.502201795578
203.0,0.6531042456626892,0.609646737575531,,15058.043510913849
204.0,0.6671664714813232,0.6258742213249207,,15132.634811878204
205.0,0.6540588140487671,0.6012544631958008,,15207.104175329208
206.0,0.6609452962875366,0.6009735465049744,,15281.678558588028
207.0,0.6700966954231262,0.6187054514884949,,15356.186240673065
208.0,0.6568036079406738,0.6174755096435547,,15430.571982622147
209.0,0.6667254567146301,0.6079571843147278,,15505.101996660233
210.0,0.6679176688194275,0.6226118803024292,,15579.641810655594
211.0,0.6617512106895447,0.6182793974876404,,15654.071458339691
212.0,0.6685880422592163,0.6213169693946838,,15728.530878067017
213.0,0.668806254863739,0.6245151162147522,,15803.000315666199
214.0,0.6355161070823669,0.547247052192688,,15877.486232280731
215.0,0.6688171029090881,0.6189274191856384,,15951.888607263565
216.0,0.6671581268310547,0.6225804090499878,,16026.413822174072
217.0,0.6665019392967224,0.623335063457489,,16100.977306127548
218.0,0.6571266055107117,0.6007703542709351,,16175.536516904831
219.0,0.6623062491416931,0.6109762787818909,,16249.964753389359
220.0,0.6628785729408264,0.6140677332878113,,16324.399478197098
221.0,0.6697821617126465,0.624015748500824,,16398.92778491974
222.0,0.6672937273979187,0.6156445145606995,,16473.458080768585
223.0,0.6684560775756836,0.6275252103805542,,16547.919943094254
224.0,0.6351803541183472,0.5854471325874329,,16622.4267411232
225.0,0.6546681523323059,0.609237551689148,,16697.024123430252
226.0,0.6626130938529968,0.6182841658592224,,16771.464374542236
227.0,0.6406227350234985,0.6017711758613586,,16846.08101415634
228.0,0.664641797542572,0.6191090941429138,,16920.537568569183
229.0,0.6575688719749451,0.5975017547607422,,16995.136793375015
230.0,0.6428938508033752,0.6020137667655945,,17069.534378528595
231.0,0.6344408392906189,0.5912081599235535,,17143.991008520126
232.0,0.6635351181030273,0.6211065649986267,,17218.36983537674
233.0,0.6638860106468201,0.618331789970398,,17292.894269943237
234.0,0.6502936482429504,0.6376504302024841,,17367.306195497513
235.0,0.6632519960403442,0.6235076785087585,,17441.39979314804
236.0,0.6631543040275574,0.6193442940711975,,17515.68529367447
237.0,0.6613163948059082,0.6228711009025574,,17590.3076941967
238.0,0.6531257033348083,0.6174113750457764,,17664.881341934204
239.0,0.6673237085342407,0.6184816956520081,,17739.31041121483
240.0,0.6632442474365234,0.6076749563217163,,17813.73966383934
241.0,0.6493809223175049,0.6083017587661743,,17888.226538181305
242.0,0.6678025126457214,0.6204569339752197,,17962.656521320343
243.0,0.6686245203018188,0.6183586716651917,,18037.0526740551
244.0,0.6677939891815186,0.6212679743766785,,18111.530725479126
245.0,0.6452698707580566,0.6038103103637695,,18186.0958173275
246.0,0.6354514956474304,0.5712506175041199,,18260.462455272675
247.0,0.6548662781715393,0.6031564474105835,,18334.594416856766
248.0,0.6672260761260986,0.6252465844154358,,18408.72442126274
249.0,0.6501755118370056,0.6020932197570801,,18482.947407007217
250.0,0.6673151254653931,0.6234515905380249,,18557.30576658249
251.0,0.6653633117675781,0.6202911734580994,,18631.64802479744
252.0,0.6363615393638611,0.596966564655304,,18705.874703407288
253.0,0.6638890504837036,0.6141908168792725,,18780.10364317894
254.0,0.6044303178787231,0.5719140768051147,,18854.37679719925
255.0,0.6644561290740967,0.6177342534065247,,18928.467871904373
256.0,0.6657604575157166,0.6213990449905396,,19002.704218626022
257.0,0.666730523109436,0.6208747029304504,,19076.89968061447
258.0,0.6668873429298401,0.623758852481842,,19151.218553304672
259.0,0.6662454605102539,0.6236893534660339,,19225.344828128815
260.0,0.6670880317687988,0.6246960163116455,,19299.647876501083
261.0,0.6688805222511292,0.6231171488761902,,19373.907999277115
262.0,0.6598411202430725,0.6169813871383667,,19448.161138534546
263.0,0.6581214666366577,0.6111846566200256,,19522.375589370728
264.0,0.6588346362113953,0.6138152480125427,,19596.58105158806
265.0,0.668222963809967,0.620071291923523,,19670.70248556137
266.0,0.6572217345237732,0.5971997380256653,,19744.956137418747
267.0,0.6501606106758118,0.6078287363052368,,19819.287066936493
268.0,0.6630812883377075,0.6198762655258179,,19893.64289045334
269.0,0.6631284356117249,0.6187883615493774,,19967.990260839462
270.0,0.6659764647483826,0.621704638004303,,20042.184455394745
271.0,0.6658616662025452,0.6211852431297302,,20116.403834819794
272.0,0.6642205119132996,0.6178276538848877,,20190.718412160873
273.0,0.6675630211830139,0.6220283508300781,,20264.88413834572
274.0,0.6626532077789307,0.6209721565246582,,20338.944586277008
275.0,0.6486000418663025,0.608492374420166,,20413.211243391037
276.0,0.6640458106994629,0.6145657896995544,,20487.2257540226
277.0,0.6512430906295776,0.6107354760169983,,20561.43315267563
278.0,0.6668796539306641,0.6208562850952148,,20635.700388908386
279.0,0.6615030765533447,0.617599368095398,,20709.7755215168
280.0,0.6562823057174683,0.6165809631347656,,20783.920325040817
281.0,0.6663476228713989,0.6264958381652832,,20857.976084947586
282.0,0.6614879965782166,0.6187655925750732,,20932.246202230453
283.0,0.6593652963638306,0.6113228797912598,,21006.505495786667
284.0,0.660044252872467,0.6195758581161499,,21080.670917510986
285.0,0.6671500205993652,0.6149154901504517,,21154.886187791824
286.0,0.6601582169532776,0.6137223243713379,,21229.027901172638
287.0,0.664218008518219,0.6158855557441711,,21303.243146181107
288.0,0.6547008156776428,0.6016101241111755,,21377.37565755844
289.0,0.6652135848999023,0.6238340139389038,,21451.606318950653
290.0,0.5716313719749451,0.5525069236755371,,21525.785422563553
291.0,0.6618442535400391,0.6165348291397095,,21599.993129491806
292.0,0.6589417457580566,0.6066259145736694,,21674.266921520233
293.0,0.6029977798461914,0.5520622730255127,,21748.455130577087
294.0,0.6461144685745239,0.6065240502357483,,21822.569868326187
295.0,0.6692714095115662,0.6259576082229614,,21896.936891317368
296.0,0.6643325686454773,0.6159712672233582,,21971.094455718994
297.0,0.6602535843849182,0.6131518483161926,,22045.294605731964
298.0,0.6585203409194946,0.6151742339134216,,22119.519943714142
299.0,0.6481322646141052,0.6112492084503174,,22193.608154058456
300.0,0.6673296093940735,0.6234476566314697,,22267.866402864456
